"시도별","요양기관종별","입원·외래별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"충청북도","치과의원","치과입원","내원일수[일]","일","-","-","-","-","-","-","-","","-","2","-","-","-","-","-","-",
"충청북도","치과의원","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","32","-","-","-","-",
"충청북도","치과의원","치과입원","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","26","-","-","-","-",
"충청북도","치과의원","치과외래","청구건수[건]","건","919199","1142164","1411525","1460591","1464408","1492558","1558023","1641095","1764499","1838219","1923143","1985898","2014779","2118151","2112739","2188942",
"충청북도","치과의원","치과외래","내원일수[일]","일","1377756","1402878","1411497","1460585","1464404","1492517","1557845","1640018","1762061","1833698","1914968","1975311","2002693","2103699","2096871","2170217",
"충청북도","치과의원","치과외래","요양급여비용[천원]","천원","28499117","29940368","31149908","33665358","36886249","39575963","45600930","56205878","68264656","81052385","98744318","109215773","117379838","133655730","136316536","144815471",
"충청북도","치과의원","치과외래","급여비[천원]","천원","20105613","21178441","22131077","23941241","26222041","28100193","32010257","38550803","46286188","53559924","63164874","69612955","81425756","94849236","96745848","102737509",
"충청북도","보건기관","계","청구건수[건]","건","44455","45127","42660","44090","33143","26567","20564","","-","-","-","-","-","-","-","-",
"충청북도","보건기관","계","내원일수[일]","일","44455","45127","42660","44090","33143","26567","20564","","-","-","-","-","-","-","-","-",
"충청북도","보건기관","계","요양급여비용[천원]","천원","178702","184570","174984","185370","141732","114784","91164","","-","-","-","-","-","-","-","-",
"충청북도","보건기관","계","급여비[천원]","천원","140606","146031","138529","148000","113932","92729","73521","","-","-","-","-","-","-","-","-",
"충청북도","보건기관","치과입원","청구건수[건]","건","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"충청북도","보건기관","치과입원","내원일수[일]","일","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"충청북도","보건기관","치과입원","요양급여비용[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"충청북도","보건기관","치과입원","급여비[천원]","천원","-","-","-","-","-","-","-","","-","-","-","-","-","-","-","-",
"충청북도","보건기관","치과외래","청구건수[건]","건","44455","45127","42660","44090","33143","26567","20564","","-","-","-","-","-","-","-","-",
"충청북도","보건기관","치과외래","내원일수[일]","일","44455","45127","42660","44090","33143","26567","20564","","-","-","-","-","-","-","-","-",
"충청북도","보건기관","치과외래","요양급여비용[천원]","천원","178702","184570","174984","185370","141732","114784","91164","","-","-","-","-","-","-","-","-",
"충청북도","보건기관","치과외래","급여비[천원]","천원","140606","146031","138529","148000","113932","92729","73521","","-","-","-","-","-","-","-","-",
"충청북도","한방병원","계","청구건수[건]","건","","","","","","-","-","","-","-","-","-","-","-","-","-",
"충청북도","한방병원","계","내원일수[일]","일","","","","","","-","-","","-","-","-","-","-","-","-","-",
"충청북도","한방병원","계","요양급여비용[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"충청북도","한방병원","계","급여비[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"충청북도","한방병원","치과입원","청구건수[건]","건","","","","","","-","-","","-","-","-","-","-","-","-","-",
"충청북도","한방병원","치과입원","내원일수[일]","일","","","","","","-","-","","-","-","-","-","-","-","-","-",
"충청북도","한방병원","치과입원","요양급여비용[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"충청북도","한방병원","치과입원","급여비[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"충청북도","한방병원","치과외래","청구건수[건]","건","","","","","","-","-","","-","-","-","-","-","-","-","-",
"충청북도","한방병원","치과외래","내원일수[일]","일","","","","","","-","-","","-","-","-","-","-","-","-","-",
"충청북도","한방병원","치과외래","요양급여비용[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"충청북도","한방병원","치과외래","급여비[천원]","천원","","","","","","-","-","","-","-","-","-","-","-","-","-",
"충청남도","계","계","청구건수[건]","건","1314145","1574257","1894766","2001228","2016083","2058343","2082636","2156883","2385604","2505694","2603609","2757781","2782718","2952510","2889315","2983929",
"충청남도","계","계","내원일수[일]","일","1927715","1944728","1949180","2056761","2058589","2100855","2086284","2157620","2384452","2502416","2596214","2746288","2770768","2935301","2871629","2963933",
"충청남도","계","계","요양급여비용[천원]","천원","38998408","40604557","42644763","47077578","50756375","54605812","58958039","73366835","94679677","114772907","139779229","159353408","166760422","190432188","190225858","198701894",
"충청남도","계","계","급여비[천원]","천원","27182749","28330967","29855126","32983566","35571396","38138016","40641769","49212979","62423734","73704396","87169439","99100809","113526718","133528990","133413780","139345422",
"충청남도","계","치과입원","청구건수[건]","건","338","434","472","459","807","1023","1089","1127","1176","1518","1220","1222","1340","1324","1128","1072",
"충청남도","계","치과입원","내원일수[일]","일","3197","4648","4682","4066","4227","3908","3160","3211","3201","4248","4521","4006","5374","4127","4521","4285",
"충청남도","계","치과입원","요양급여비용[천원]","천원","469279","633937","757590","656177","718932","629420","604428","668621","760282","925230","1114236","1058362","1421259","1473748","1730765","1776991",
"충청남도","계","치과입원","급여비[천원]","천원","373706","493296","595022","515571","575670","501729","478376","535855","613683","732096","879636","833438","1131798","1206897","1419646","1432706",
"충청남도","계","치과외래","청구건수[건]","건","1313807","1573823","1894294","2000769","2015276","2057320","2081547","2155756","2384428","2504176","2602389","2756559","2781378","2951186","2888187","2982857",
"충청남도","계","치과외래","내원일수[일]","일","1924518","1940080","1944498","2052695","2054362","2096947","2083124","2154409","2381251","2498168","2591693","2742282","2765394","2931174","2867108","2959648",
"충청남도","계","치과외래","요양급여비용[천원]","천원","38529129","39970620","41887173","46421401","50037442","53976392","58353610","72698213","93919395","113847677","138664992","158295046","165339163","188958440","188495093","196924903",
"충청남도","계","치과외래","급여비[천원]","천원","26809043","27837671","29260104","32467996","34995726","37636287","40163393","48677124","61810051","72972300","86289803","98267371","112394920","132322093","131994134","137912716",
"충청남도","상급종합병원","계","청구건수[건]","건","1261","2278","2418","2655","3217","3253","5209","5937","6491","7473","7627","8090","7443","7709","7034","7403",
"충청남도","상급종합병원","계","내원일수[일]","일","3919","5996","6795","6801","7783","7390","5917","6996","7619","8688","9295","9891","8318","8406","7857","8022",
"충청남도","상급종합병원","계","요양급여비용[천원]","천원","523583","733354","883322","815932","911434","787267","408252","539531","706534","881494","1019922","1171767","910993","1016265","1154183","1064317",
"충청남도","상급종합병원","계","급여비[천원]","천원","389613","515366","638056","571543","632564","532398","220020","314033","433691","549910","652641","741649","564443","656247","788894","686849",
"충청남도","상급종합병원","치과입원","청구건수[건]","건","277","346","433","414","418","368","90","140","210","583","254","277","163","112","119","116",
